"region","name","year","group","macro"
"Тернопільська","Роберт","2015","західні","Захід"
"Тернопільська","Родіон","2015","старовинні","Захід"
"Тернопільська","Рустам","2015","східні","Захід"
"Тернопільська","Себастіан","2015","західні","Захід"
"Тернопільська","Тихон","2015","російські","Захід"
"Тернопільська","Асим","2015","східні","Захід"
"Тернопільська","Білал","2015","східні","Захід"
"Тернопільська","Темурі","2015","східні","Захід"
"Тернопільська","Ярема","2015","українські","Захід"
"Тернопільська","Тихомир","2015","русичі","Захід"
"Тернопільська","Ренат","2015","східні","Захід"
"Тернопільська","Енріко","2015","західні","Захід"
"Тернопільська","Улас","2015","українські","Захід"
"Тернопільська","Аделіна","2016","східноєвропейські","Захід"
"Тернопільська","Айміра","2016","східні","Захід"
"Тернопільська","Алія","2016","східні","Захід"
"Тернопільська","Амалія","2016","західні","Захід"
"Тернопільська","Анісія","2016","церковні","Захід"
